# Constructed from biom file																			
	C01	C02	C03	C04	C05	C06	C07	C08	C09	C10	C11	C12	C13	C14	C15	C16	C17	C18	ConsensusLineage
New.CleanUp.ReferenceOTU2765	0.666666667	0	0	0	0	0	0	0	0	0	0	0.333333333	0.666666667	0	0	0	0	0.333333333	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__
New.CleanUp.ReferenceOTU24745	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__
New.CleanUp.ReferenceOTU24744	0.333333333	0	0	0	0	0	0	0.666666667	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__
New.CleanUp.ReferenceOTU24743	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333	Unassigned
New.CleanUp.ReferenceOTU71201	0	0.333333333	0	0	0	0	0	0	0	0	0	0	0.333333333	0	0	0	0	0	Unassigned
New.CleanUp.ReferenceOTU4747	0	0	0	0	0	0.666666667	0.333333333	0	0	0	1	0	0	0	0	0	0	0	k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__; g__; s__
New.CleanUp.ReferenceOTU16909	0.333333333	0	0	0.666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__; s__
New.CleanUp.ReferenceOTU16900	0	0	0	0.666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Chloroflexi; c__TK17; o__; f__; g__; s__
New.CleanUp.ReferenceOTU16904	0	0	0	0.333333333	0	0	0.333333333	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Armatimonadetes; c__Armatimonadia; o__FW68; f__; g__; s__
New.CleanUp.ReferenceOTU16907	0	0	1	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Unassigned
New.CleanUp.ReferenceOTU53253	0	0	0	0	0	0	0	0	0.333333333	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-5; o__; f__; g__; s__
New.CleanUp.ReferenceOTU25835	0.666666667	0.333333333	0	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__; g__; s__
New.CleanUp.ReferenceOTU25833	0.666666667	0.666666667	0	0	0.666666667	0	0.333333333	0	0	0	0	0.333333333	0	0	0.333333333	0	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfuromonadales; f__Geobacteraceae; g__Geobacter; s__
New.CleanUp.ReferenceOTU4742	0	0	0	0	0.333333333	0	0	0	0	0	0.333333333	0	0	0	0	0	0	0	Unassigned
New.CleanUp.ReferenceOTU25838	0.666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Unassigned
New.CleanUp.ReferenceOTU25839	0.666666667	0.333333333	0	0	0.333333333	0	0	0	0	0	0	0	0	0	0	0.333333333	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfuromonadales; f__Geobacteraceae; g__Geobacter; s__
New.CleanUp.ReferenceOTU40001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666667	0	0	Unassigned
New.CleanUp.ReferenceOTU40009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666667	0	0	Unassigned
New.CleanUp.ReferenceOTU102879	0	0	0	0	0	0	0	0	0.333333333	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__; g__; s__
New.CleanUp.ReferenceOTU3210	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
New.CleanUp.ReferenceOTU3219	0.666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Ellin6067; f__; g__; s__
New.CleanUp.ReferenceOTU3218	0.666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Adhaeribacter; s__
New.CleanUp.ReferenceOTU14604	0	0	0	0	0	0	0	0.333333333	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
New.CleanUp.ReferenceOTU99720	0	0	0	0	0.333333333	0	0.333333333	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae; g__; s__
New.CleanUp.ReferenceOTU73961	0	0	0	0	0.666666667	0	0	0.333333333	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira; s__
New.CleanUp.ReferenceOTU73960	0	0	0.5	0	0.333333333	0	0	0	0.666666667	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfuromonadales
New.CleanUp.ReferenceOTU11128	0.666666667	0	0	1.666666667	0	0.333333333	0.666666667	0	0	0	0	0	0	0	0	0	0.333333333	0	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__; s__
New.CleanUp.ReferenceOTU12108	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Chlorobi; c__SJA-28; o__; f__; g__; s__
New.CleanUp.ReferenceOTU12106	0	0	0	0	0	0	0	0.333333333	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfuromonadales; f__Geobacteraceae; g__Geobacter; s__
New.CleanUp.ReferenceOTU12107	0	0.333333333	0	0	0	0	0	0.333333333	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__MND1; f__; g__; s__
New.CleanUp.ReferenceOTU12100	0	0	0	0	0	0	0	0.333333333	0	0	0	0	0	0	0	0	0.333333333	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__IS-44; f__; g__; s__
New.CleanUp.ReferenceOTU12102	0	0.333333333	0	0	0	0	0	0.333333333	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__SC-I-84; f__; g__; s__
New.CleanUp.ReferenceOTU93546	0	0	0	0	0	0.333333333	0	0	0	0	0.333333333	0	0	0	0	0	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__; s__
New.CleanUp.ReferenceOTU102024	0	0	0	0	0	0.333333333	0.333333333	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Acidobacteria; c__DA052; o__Ellin6513; f__; g__; s__
New.CleanUp.ReferenceOTU102023	0	0	0	0	0	0.666666667	0	0	0	0	0	0	0	0	0	0	0	0	Unassigned
New.CleanUp.ReferenceOTU102028	0	0	0	0	0	0	0	0	0.333333333	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia; s__
New.CleanUp.ReferenceOTU102029	0	0	0	0	0	0	0	0	0.666666667	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Syntrophobacterales; f__Syntrophobacteraceae; g__; s__
New.CleanUp.ReferenceOTU44657	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0.333333333	0	0	0	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-5; o__; f__; g__; s__
New.CleanUp.ReferenceOTU44653	0.333333333	0	0	0	0	0	0	0	0.333333333	0	0	0	0	0	0	0.333333333	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__; s__
New.CleanUp.ReferenceOTU44651	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333	0	0	k__Bacteria; p__Gemmatimonadetes; c__Gemm-1; o__; f__; g__; s__
New.CleanUp.ReferenceOTU141	0	0	0	0	0	0	0	0	0	0	0	0	6.666666667	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria
New.CleanUp.ReferenceOTU140	0.333333333	0	0	0.333333333	0	0	0	4.666666667	0	0	0	0	0	0	0	0	3.333333333	0	k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__; g__; s__
New.CleanUp.ReferenceOTU143	0.333333333	0	0	7.666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	4.333333333	Unassigned
New.CleanUp.ReferenceOTU142	0.333333333	0	2.5	0.666666667	1.666666667	1	1.333333333	0.333333333	0	0	1	0	0	0	0	0	0.666666667	3.666666667	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__; g__; s__
New.CleanUp.ReferenceOTU145	0	0	0	0	0	0	0	3.666666667	0	0	0	0	0	0	0	0	8	0	k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__; g__; s__
New.CleanUp.ReferenceOTU144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.66666667	0	0	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__A31; f__S47; g__; s__
New.CleanUp.ReferenceOTU147	3.666666667	3.333333333	0	0.666666667	0	0	0	0.333333333	0	0	0	0	0	0	0	0	1	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__
New.CleanUp.ReferenceOTU146	0	0	0.5	0	0	1.333333333	1.333333333	0	3	0	0	6.666666667	0	0	0.666666667	2	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Syntrophobacterales; f__Syntrophobacteraceae; g__; s__
New.CleanUp.ReferenceOTU149	0	0	0	0	0	0	0	0	0	0	0	0	7.333333333	0	0	0	0	0	k__Bacteria; p__Gemmatimonadetes; c__Gemm-1; o__; f__; g__; s__
New.CleanUp.ReferenceOTU148	0	0.333333333	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Chloroflexi; c__Ktedonobacteria; o__Thermogemmatisporales; f__Thermogemmatisporaceae; g__; s__
New.CleanUp.ReferenceOTU59446	0	0	0	0	0	0	0	0	0	0.666666667	0	0	0	0	0	0	0	0	Unassigned
New.CleanUp.ReferenceOTU98095	0	0	0	0	0	0	0.666666667	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__
New.CleanUp.ReferenceOTU98096	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__; g__; s__
New.CleanUp.ReferenceOTU8740	0.666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__WPS-2; c__; o__; f__; g__; s__
New.CleanUp.ReferenceOTU105551	0	0	0	0	0	0	0.666666667	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__; g__; s__
New.CleanUp.ReferenceOTU105552	0	0	0.5	0	0	0	0.666666667	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__; g__; s__
New.CleanUp.ReferenceOTU89795	0	0.666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__MND1; f__; g__; s__
New.CleanUp.ReferenceOTU89792	0	0.666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolinaceae; g__Anaerolinea; s__
New.CleanUp.ReferenceOTU13342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666667	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Syntrophobacterales; f__Syntrophobacteraceae; g__; s__
New.CleanUp.ReferenceOTU17489	0	0	0	1.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Acidobacteria; c__DA052; o__Ellin6513; f__; g__; s__
New.CleanUp.ReferenceOTU13344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666667	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__; g__; s__
New.CleanUp.ReferenceOTU22253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666667	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira; s__
New.CleanUp.ReferenceOTU822	0.333333333	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__; s__
New.CleanUp.ReferenceOTU823	0	0	0	0.333333333	0	0	0.666666667	0.333333333	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__
New.CleanUp.ReferenceOTU58319	0	0.333333333	0	0	0.333333333	0	0	0	0	0	0	0	0	0	0.333333333	0.333333333	0.333333333	0	k__Bacteria; p__WS3; c__PRR-12; o__Sediment-1; f__; g__; s__
New.CleanUp.ReferenceOTU43968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666667	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__
New.CleanUp.ReferenceOTU820	0	0	0	0	0	0	0	0	0	0	0	2	0	2.666666667	0.666666667	0	0	0	Unassigned
New.CleanUp.ReferenceOTU58313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333	0	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__; s__
New.CleanUp.ReferenceOTU821	0	3.333333333	0	0.666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__oc28; g__; s__
New.CleanUp.ReferenceOTU46247	0.333333333	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__Steroidobacter; s__
New.CleanUp.ReferenceOTU13550	0	0	0	0	0	0	0	0.333333333	0.333333333	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Elusimicrobia; c__Elusimicrobia; o__MVP-88; f__; g__; s__
New.CleanUp.ReferenceOTU85930	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__; g__; s__
New.CleanUp.ReferenceOTU46536	0.333333333	0.666666667	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__
New.CleanUp.ReferenceOTU54929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__; s__
New.CleanUp.ReferenceOTU3411	0.333333333	0.333333333	0.5	0	0.333333333	0	0	0	0	0	0	0	1	0	0	0	0	0	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolinaceae; g__Anaerolinea; s__
New.CleanUp.ReferenceOTU54924	0	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333	0	0	Unassigned
New.CleanUp.ReferenceOTU13559	0	0	0	0	0	0	0	0.666666667	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__; s__
New.CleanUp.ReferenceOTU91550	0	0	0	0.666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Acidobacteria; c__EC1113; o__; f__; g__; s__
New.CleanUp.ReferenceOTU71551	0	0	0	0	0	0.333333333	0.333333333	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__FCPU426; c__; o__; f__; g__; s__
New.CleanUp.ReferenceOTU57572	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfuromonadales; f__Geobacteraceae; g__Geobacter; s__
New.CleanUp.ReferenceOTU42116	0	0	0	0	0	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__; s__
New.CleanUp.ReferenceOTU81302	0	0	0	0	0	0	0.333333333	0	0	0	0	0.333333333	0	0	0	0	0	0	k__Bacteria; p__Acidobacteria; c__TM1; o__; f__; g__; s__
New.CleanUp.ReferenceOTU81306	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Archaea; p__Crenarchaeota; c__MBGA; o__NRP-J; f__; g__; s__
New.CleanUp.ReferenceOTU42114	0	0	0	0	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfuromonadales; f__Geobacteraceae; g__Geobacter; s__
New.CleanUp.ReferenceOTU42112	0.333333333	0	0	0	0.666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__
New.CleanUp.ReferenceOTU86650	0	0	0	0.333333333	0	0	0	0.333333333	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__; g__; s__
New.CleanUp.ReferenceOTU38263	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Syntrophobacterales; f__Syntrophobacteraceae; g__; s__
New.CleanUp.ReferenceOTU38269	0	0	0	0	0	0	0	0	0	0	0	0	0	1.333333333	0	0	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__Candidatus Koribacter; s__
New.CleanUp.ReferenceOTU38268	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333	0	0	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-5; o__; f__; g__; s__
New.CleanUp.ReferenceOTU6173	0.333333333	0.333333333	0	0	1.333333333	0	0	0	0.333333333	0	0	0	0	0	0	0.333333333	0	0	k__Bacteria; p__Chlorobi; c__Ignavibacteria; o__Ignavibacteriales; f__Ignavibacteriaceae; g__; s__
New.CleanUp.ReferenceOTU36086	0	0.333333333	0	0	0	0	0.333333333	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Syntrophobacterales; f__Syntrophobacteraceae; g__Syntrophobacter; s__
New.CleanUp.ReferenceOTU36084	0	0	0	0	0	0	0.666666667	0	0	0	0	0	0	0	0	0	0	0	Unassigned
New.CleanUp.ReferenceOTU67978	0	0	0	0	0	0	0	0.333333333	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Flavisolibacter; s__
New.CleanUp.ReferenceOTU44721	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333	k__Bacteria; p__Armatimonadetes; c__SJA-176; o__RB046; f__; g__; s__
New.CleanUp.ReferenceOTU2188	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__
New.CleanUp.ReferenceOTU51748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666667	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__Steroidobacter; s__
New.CleanUp.ReferenceOTU19870	0	0	0	0	0	0	0	0	0.333333333	0.333333333	0	0	0	0	0	0	0	0	k__Bacteria; p__Armatimonadetes; c__SJA-176; o__RB046; f__; g__; s__
New.CleanUp.ReferenceOTU37936	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Unassigned
New.CleanUp.ReferenceOTU72618	0	0	0	0	0.333333333	0	0	0	0	0	0	0	0	0	0	0.333333333	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Methylophilales; f__Methylophilaceae; g__; s__
New.CleanUp.ReferenceOTU69435	0	0	0	0	0	0	0	0	0	0	0	0.666666667	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__
New.CleanUp.ReferenceOTU17046	0	0	0	0.666666667	0	0	0.333333333	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__; s__
New.CleanUp.ReferenceOTU17045	0	0.333333333	0	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__
New.CleanUp.ReferenceOTU17043	0.333333333	0	0	0.333333333	0	0.333333333	0.333333333	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__; g__; s__
New.CleanUp.ReferenceOTU17040	0	0	0	0.666666667	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__; s__
New.CleanUp.ReferenceOTU41269	0	0	0	0	0	0	0.333333333	0	0	0	0.333333333	0	0	0.333333333	0	0	0	0	k__Bacteria; p__Chloroflexi; c__Ktedonobacteria; o__; f__; g__; s__
New.CleanUp.ReferenceOTU34629	0	0	0.5	0.333333333	0	0.666666667	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__; s__
New.CleanUp.ReferenceOTU10604	0	0	0	0	0	0	0	0.666666667	0	0	0	0	0	0	0	0	0.666666667	0	k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__Ellin515; g__; s__
New.CleanUp.ReferenceOTU34624	0	0	0	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Acidobacteria; c__DA052; o__Ellin6513; f__; g__; s__
New.CleanUp.ReferenceOTU34623	0	0	0	0.333333333	0	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__; s__
New.CleanUp.ReferenceOTU38002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333	0.333333333	0	0	Unassigned
New.CleanUp.ReferenceOTU28695	0	0	0	0.333333333	0.666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__
New.CleanUp.ReferenceOTU28691	0	0	0	0.333333333	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333	k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__; g__; s__
New.CleanUp.ReferenceOTU28693	0	0	0	0.666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__
New.CleanUp.ReferenceOTU28692	0	0	0	0.666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Acidobacteria; c__EC1113; o__; f__; g__; s__
New.CleanUp.ReferenceOTU28698	0	0	0	0.666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter; s__
New.CleanUp.ReferenceOTU20449	0	0	0	0	0	0	0	0	0	0.666666667	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Alicyclobacillaceae; g__Alicyclobacillus
New.CleanUp.ReferenceOTU3116	0.333333333	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__Ellin515; g__; s__
New.CleanUp.ReferenceOTU3117	0.666666667	0.333333333	0	0	0	0	0	0	0	0	0.333333333	0	0	0	0	0	0	0.333333333	k__Bacteria; p__Acidobacteria; c__DA052; o__Ellin6513; f__; g__; s__
New.CleanUp.ReferenceOTU3114	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Acidobacteria; c__DA052; o__Ellin6513; f__; g__; s__
New.CleanUp.ReferenceOTU3118	0	0	0	0	0	0	0	0	0	0	0.333333333	0	0	0.333333333	0	0	0	0	Unassigned
New.CleanUp.ReferenceOTU3119	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__Ellin515; g__; s__
New.CleanUp.ReferenceOTU120151	0	0	0	0	0	0.666666667	0	0	0	0	0	0	0	0	0	0	0	0	Unassigned
New.CleanUp.ReferenceOTU58483	0	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__; g__; s__
New.CleanUp.ReferenceOTU109525	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__Ellin517; g__; s__
New.CleanUp.ReferenceOTU29121	0	0	0	0	0.333333333	0	0	0	0	0	0.666666667	0	0	0	0	0	0	0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__Gemmata; s__
New.CleanUp.ReferenceOTU29122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333	0	0	Unassigned
New.CleanUp.ReferenceOTU65360	0	0	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae; g__; s__
New.CleanUp.ReferenceOTU15350	0	1	0	0.333333333	0	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales
